title,price,available_quantity,image,description
Pickles,2299,3,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Pizza,1166,29,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Pie,12.88,26,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Fish pepper soup,15.28,24,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Meat pepper soup,300.98,7,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Chicken pepper soup,65.99,15,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Mpin Moin,4.91,49,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Akara and oats,27.75,22,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Fried rice and chicken,110.98,31,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Ofada stew with white rice,2.18,36,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Ofada stew with ofada rice,699.99,30,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
White beans and stew,110.99,6,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Stir fry,3.38,12,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread,8.74,20,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,2.78,11,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,4.14,26,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Bread and egg,6.48,8,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,3.28,10,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,9.78,22,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,3.28,48,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,12.95,1,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Rice and stew,24.92,48,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Jollof rice,83.1,11,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Yam and beans,90.98,18,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Yam and eggs,6.48,44,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Meat,39.99,3,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Chicken,300.98,37,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Chicken pie,20.98,48,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Pistachios,598,16,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Almonds,528,32,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Apple,18.97,32,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Pear,65.99,19,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Grapes,4.82,1,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Peanut butter and Bread,125.99,34,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Burger,5.78,1,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Eba and efo riro,140.98,47,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Amala and ewedu,122.99,31,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
startch and okra soup,5.43,19,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Beans and bread,28.48,37,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Salad,363.25,40,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Coleslaw,2.88,2,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Sphagetti,49.99,31,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Noodles,19.99,2,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Yourghurt,40.98,15,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Eggs,10.64,35,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Plantain and beans,2.78,10,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Pottage,5.98,10,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Yam pottage,23.99,40,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Unripe plantain pottage,65.99,50,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Pickles,499.99,49,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Pizza,100.98,22,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Pie,51.65,49,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Fish pepper soup,28.53,48,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Meat pepper soup,1200,11,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Chicken pepper soup,1200,35,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Mpin Moin,3600,44,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Akara and oats,1200,17,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Fried rice and chicken,1200,45,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Ofada stew with white rice,3600,36,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Ofada stew with ofada rice,3600,27,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
White beans and stew,1200,6,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread,1200,21,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,3600,3,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Bread and egg,1200,5,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Bread and egg,3600,2,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Bread and egg,1200,4,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Bread and egg,1200,31,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Bread and egg,1200,26,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Bread and egg,1200,34,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Rice and stew,1200,23,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Jollof rice,1200,12,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Consumer
Yam and beans,1200,42,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Yam and eggs,1200,14,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Small Business
Meat,1200,15,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Home Office
Chicken,1200,28,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Chicken pie,1200,46,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Pistachios,1200,41,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Almonds,1200,4,http://sisijemimah.com/wp-content/uploads/2015/12/Ofada-Stew-12-1024x683.jpg,Corporate
Apple,3600,27,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pear,1200,8,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Grapes,1200,15,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Peanut butter and Bread,1200,19,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Burger,1200,8,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Eba and efo riro,3600,41,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Amala and ewedu,1200,3,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
startch and okra soup,1200,24,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Beans and bread,5000,20,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Salad,300,19,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Coleslaw,1000,11,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Sphagetti,1500,8,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Noodles,2500,4,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Yourghurt,1200,25,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Eggs,3200,4,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Plantain and beans,1000,13,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Pottage,800,31,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Yam pottage,900,3,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Unripe plantain pottage,725,47,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Pickles,1000,14,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Pizza,2354,5,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Pie,200,48,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Fish pepper soup,400,13,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Meat pepper soup,200,31,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Chicken pepper soup,499,13,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Groups of people
Mpin Moin,45745,26,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Akara and oats,34773,50,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Fried rice and chicken,4590450,6,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Ofada stew with white rice,4590450,49,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Ofada stew with ofada rice,4590450,18,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
White beans and stew,4590450,27,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Stir fry,370,5,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread,370,19,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Bread and egg,370,31,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,370,39,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Bread and egg,370,28,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,345,23,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Bread and egg,2550.14,45,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Bread and egg,55.48,47,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Bread and egg,28.99,6,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Rice and stew,4.91,33,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Jollof rice,259.71,24,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Yam and beans,59.78,24,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Yam and eggs,4.13,47,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Meat,30.98,46,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Chicken,7.38,3,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Chicken pie,26.38,10,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Pistachios,2.16,18,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Almonds,50.98,32,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Apple,2.08,16,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pear,6.48,1,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Grapes,64.98,47,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Peanut butter and Bread,19.23,20,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Burger,300.98,29,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Eba and efo riro,500.98,15,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Home Office
Amala and ewedu,45.19,40,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
startch and okra soup,11.97,31,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Beans and bread,4.55,41,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Salad,28.48,6,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Coleslaw,4.14,30,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Sphagetti,12.53,14,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Noodles,5.85,10,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Yourghurt,280.98,38,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Eggs,177.98,26,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Plantain and beans,50.98,36,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pottage,48.04,16,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Yam pottage,261,23,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Unripe plantain pottage,1599,3,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pickles,804,36,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pizza,223,25,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pie,12.95,22,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Fish pepper soup,115.99,10,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Meat pepper soup,65.99,26,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Chicken pepper soup,15.98,29,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Mpin Moin,140.85,7,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Akara and oats,4.28,1,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Fried rice and chicken,56.96,45,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Ofada stew with white rice,279.48,5,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Ofada stew with ofada rice,165.98,31,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
White beans and stew,308,15,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Stir fry,128.24,35,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Bread,1098,12,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Bread and egg,2989,4,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,4048,19,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,3599,25,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,180.98,10,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,150.98,32,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Bread and egg,381,20,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
Bread and egg,11.5,17,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Rice and stew,2299,42,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Jollof rice,1166,40,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Yam and beans,12.88,21,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Yam and eggs,15.28,39,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Meat,300.98,45,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Chicken,65.99,21,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Chicken pie,4.91,19,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pistachios,27.75,20,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Almonds,110.98,48,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Apple,2.18,34,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Pear,699.99,34,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Grapes,110.99,15,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Consumer
Peanut butter and Bread,3.38,1,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Burger,8.74,27,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Eba and efo riro,2.78,40,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Amala and ewedu,4.14,5,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
startch and okra soup,6.48,37,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Beans and bread,3.28,28,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Corporate
Salad,9.78,39,https://laurafoods.com/wp-content/uploads/2017/04/egusi-soup-cowleg.jpg,Small Business
